id,Attr47,Attr57,Attr23,Attr43,Attr29,Attr41,Attr34,Attr55,Attr32,Attr45,Attr58,Attr52,Attr61,Attr44,Attr59,Attr5,Attr12,Attr60,Attr15,Attr28,Attr53,Attr64,Attr1,Attr2,Attr3,Attr6,Attr9,Attr11,Attr22,Attr24,Attr25,Attr35,Attr36,Attr38,Attr48,Attr51,Attr8,Attr16,Attr50,Attr4,Attr33,Attr40,Attr46,Attr13,Attr19,Attr62,class
6837,38.03,0.2072,0.048346,84.462,4.412,0.12393,0.20149,-934.47,107.52,0.5038,0.92103,0.29458,7.3834,49.435,0.36859,-47.223,0.23369,10.421,1513.0,-0.062038,0.66771,2.8617,0.0807,0.59645,-0.036187,0.0807,1.0857,0.10584,0.12018,0.10584,0.38948,0.12018,1.6898,0.53303,0.08213,0.45289,0.653,0.24124,0.69864,0.9201,3.3947,0.067211,0.5664,0.0862,0.063405,99.031,1
6838,131.1,0.24205,0.080159,191.4,4.428,0.10552,0.26054,9577.4,107.72,0.24651,0.90531,0.29512,5.0197,72.714,0.37043,-27.496,0.359,3.0753,1228.8,1.3122,1.6841,5.0852,0.11104,0.54006,0.35747,0.11104,1.1046,0.13287,0.14071,0.13287,0.45877,0.14071,1.3949,0.62872,0.11316,0.37012,0.84949,0.29705,1.3472,1.9658,3.3884,0.003093,0.74873,0.1158,0.095916,97.519,1
6839,67.824,0.001796,0.000622,185.54,4.5765,0.23884,0.052329,-2719.6,232.49,0.003458,0.9674,0.63696,3.0436,119.92,0.092417,-99.97,0.003816,5.5629,4103.5,-0.158,0.75782,2.1898,0.000621,0.64772,-0.072105,0.000621,1.0337,0.00235,0.033895,0.00235,0.34583,0.033895,1.0244,0.37779,-0.021369,0.61576,0.53392,0.088949,0.83933,0.8829,1.57,0.057972,0.59117,0.057654,0.002351,224.91,1
6840,7.7427,2.4647,4.6252,257.05,4.9239,0.002145,14.423,3951.3,77.754,134.84,1.617,0.21302,1.4926,244.53,0.0,90.585,13.427,29.153,25.469,0.051813,0.26584,0.14166,0.59531,0.044336,0.047077,0.59531,0.61842,0.59531,0.63944,0.59531,0.24154,0.63944,0.89226,0.24154,0.59936,0.044336,5.4478,14.331,2.0618,2.0618,4.6943,0.01733,1.9622,4.9366,4.6252,125.73,1
6841,36.285,-0.25211,-0.011551,118.22,4.069,0.20461,0.038579,-1960.2,168.95,-0.12046,0.96456,0.46289,4.3859,83.222,4.4773,-87.987,0.00205,10.429,2955.3,-0.31468,0.12278,2.6799,-0.016449,0.92795,-0.16722,-0.016449,1.0367,0.001304,0.035799,0.001304,0.065246,0.035799,1.4287,0.35737,-0.077505,0.63582,0.070312,0.12351,0.50499,0.737,2.1604,0.011564,0.52223,0.080478,0.000915,162.97,1
6842,20.611,-0.1637,-0.11474,133.61,4.4062,-1.0044,0.8952,-8124.0,328.79,-1.7865,1.077,0.88639,3.3133,110.16,0.33458,-232.69,-0.11381,15.57,-8587.4,-0.39485,0.44029,0.62819,-0.0582,0.64444,-0.31883,0.0,0.50724,-0.041201,-0.052196,-0.0582,0.16813,-0.060398,0.53565,0.47447,-0.083005,0.51136,0.55167,-0.042504,0.29876,0.37652,1.1282,0.013423,0.07713,-0.054001,-0.11474,367.97,1
6843,20.719,0.11239,0.005084,66.623,3.8658,0.23771,0.11583,56.0,69.066,0.09119,0.98208,0.18922,7.8875,46.276,0.045925,-19.869,0.033921,17.938,6515.5,0.037609,0.94762,20.95,0.021599,0.79839,0.007627,0.021599,1.0182,0.026783,0.092478,0.026783,0.19218,0.092478,4.287,0.20101,0.074534,0.78957,0.24071,0.05602,0.9985,1.0097,5.2848,0.027428,0.70968,0.010527,0.006304,67.828,1
6844,23.004,0.40513,0.068124,48.304,5.2022,0.076665,0.37684,-7038.7,62.651,1.1614,0.93072,0.17165,13.572,26.894,0.13097,-32.345,0.42643,17.048,855.27,-0.075178,0.81723,4.86,0.19461,0.5193,-0.04419,0.19461,1.0744,0.19461,0.19569,0.19461,0.48037,0.19569,2.8627,0.54329,0.16869,0.45638,0.92505,0.42676,0.79375,0.90317,5.8259,0.074781,0.536,0.077577,0.068124,58.311,1
6846,35.539,-0.34437,-0.030587,52.666,3.9339,-0.55857,-0.17453,-730.0,59.519,-0.30518,1.0294,0.16307,22.694,16.083,0.0,-43.699,-0.18848,9.9775,-5012.7,-0.19592,0.79415,8.9412,-0.11865,0.65114,-0.085002,-0.11865,0.97148,-0.12273,-0.11364,-0.12273,0.34455,-0.11364,3.8945,0.34455,-0.18896,0.65114,0.52915,-0.072815,0.86946,0.86946,6.1325,0.009836,0.27235,-0.012222,-0.031637,61.266,1
6848,48.51,0.63981,0.067784,87.69,4.0738,0.16327,2.1512,-1343.0,147.39,0.55224,0.92259,0.40379,8.5104,42.889,0.5324,-72.484,0.18176,8.1472,2008.1,-0.27197,0.47509,4.4844,0.12663,0.80208,-0.1133,0.0,1.8682,0.14477,0.1446,0.12663,0.19792,0.14292,1.8702,0.3033,0.12545,0.6967,0.24677,0.18176,0.72736,0.83737,2.4765,0.19315,0.52228,0.078035,0.067784,136.12,1
6849,7.4362,0.21441,0.024872,93.218,3.8383,0.18385,2.827,281.0,93.776,1.2645,0.95488,0.25538,4.2423,86.039,0.6806,-0.6885,0.12555,50.842,2568.2,0.09703,0.60325,5.2003,0.054356,0.74634,0.040778,0.0,2.1855,0.099652,0.096889,0.067648,0.20998,0.08818,2.2096,0.42606,0.058463,0.53882,0.33969,0.14213,0.77659,1.0757,3.9158,0.039803,0.11958,0.048536,0.030954,89.99,1
6850,53.109,0.79052,0.045257,97.162,4.2357,0.13841,0.20402,-87.0,109.51,0.33299,0.9341,0.30003,7.6756,47.553,0.034041,-53.8,0.21852,7.3576,1457.0,-0.025145,0.81676,14.266,0.12983,0.80957,-0.005056,0.12983,1.0706,0.17568,0.16517,0.17568,0.16424,0.16517,2.9614,0.16983,0.13804,0.80398,0.20287,0.25052,0.98685,0.99371,3.333,0.043877,0.50875,0.070698,0.061241,102.29,1
6851,10.762,0.093147,0.025713,80.556,4.6898,0.11056,0.22274,17973.0,75.219,0.9051,0.96352,0.20608,5.2004,70.187,0.0,14.971,0.20145,35.2,1322.1,1.5741,2.3822,8.6296,0.051751,0.39964,0.36713,0.051751,1.0379,0.080507,0.089017,0.080507,0.55559,0.089017,2.0605,0.55559,0.059194,0.39964,1.3902,0.27607,1.9187,1.9187,4.8525,0.80716,1.7756,0.054817,0.04,72.475,1
6853,143.91,-1.1936,-3.5797,2693.5,4.9665,-0.16078,-0.22103,-23645.0,1942.2,-4.1059,2.2113,5.3212,0.15367,2375.2,0.0,-937.44,-0.34752,1.147,-1102.8,-0.44957,0.30834,0.10281,-0.20909,0.68728,-0.25542,-0.20909,0.45222,-0.23884,-0.15191,-0.23884,0.17518,-0.15191,0.13029,0.17518,-0.16328,0.68728,0.25488,-0.33097,0.62837,0.62837,0.18793,0.00124,0.55427,-3.8945,-4.0892,4294.9,1
6854,50.567,0.65991,0.1577,76.562,4.4614,0.01276,2.2969,16312.0,42.717,1.4428,0.78895,0.11703,9.9544,36.667,0.0,38.048,2.3481,9.149,138.9,3.4676,4.3559,18.228,0.46736,0.27363,0.56378,0.46736,1.2675,0.64253,0.6285,0.64253,0.70821,0.6285,2.9877,0.70821,0.55198,0.27363,2.5882,2.6278,3.0603,3.0603,8.5446,0.78858,1.8766,0.24263,0.21681,33.702,1
6855,83.215,0.19288,-0.029577,104.48,4.1044,-0.97855,0.87767,446.0,89.139,-0.11711,0.97442,0.24255,29.685,12.296,-6.3758,-70.431,-0.11008,3.9596,-26037.0,0.048531,-0.1914,1.2482,-0.026677,1.1384,0.035068,-0.11637,0.90195,0.026279,-0.049497,-0.026677,-0.14303,-0.090266,1.0254,0.74351,-0.060215,0.24233,-0.12149,-0.014019,0.24368,1.1447,4.1229,0.079358,1.0193,-0.017693,-0.029577,98.067,1
6856,291.03,0.038337,0.00572,325.25,4.1413,0.69909,0.99245,-452.0,354.88,0.007425,0.9653,0.97109,8.2821,44.071,0.23628,-304.7,0.008642,1.2981,17945.0,-0.16569,0.67449,4.5205,0.005095,0.86704,-0.032645,0.0,0.89065,0.030922,0.030927,0.007222,0.075112,0.031198,0.89142,0.16429,0.020514,0.83562,0.15327,0.02034,0.92611,0.96093,1.0298,0.01115,0.83224,0.019801,0.008108,342.45,1
6857,64.287,0.1941,0.006705,96.972,4.1402,0.3312,3.2717,370.09,99.596,0.039105,0.98567,0.2684,10.612,34.393,0.82742,-61.716,0.054874,5.8326,6260.3,0.14374,0.55798,16.154,0.02019,0.89598,0.026796,0.0,3.0114,0.081127,0.081109,0.080096,0.1004,0.12803,3.0125,0.19009,0.072043,0.78678,0.1161,0.058304,0.90803,1.0341,3.7258,0.017174,0.37783,0.017347,0.014337,95.362,1
6858,24.36,0.09764,0.011457,108.25,4.42,0.52979,0.062056,-1891.0,128.09,0.17475,0.98231,0.35093,4.3286,84.323,0.009546,-37.345,0.033234,15.253,11018.0,-0.20757,0.71295,6.0762,0.024111,0.72785,-0.071896,0.024111,1.018,0.024111,0.045168,0.024111,0.24694,0.045168,2.1352,0.2493,0.045168,0.7255,0.33927,0.033126,0.89798,0.9009,2.8495,0.040562,0.71072,0.011457,0.011457,125.83,1
6860,70.293,0.35963,0.017272,139.03,5.2381,0.44822,0.03445,5974.0,178.14,0.091136,0.98409,0.48805,5.2252,69.854,1.8656,-67.885,0.035041,5.2765,5333.9,0.15786,0.34138,7.1079,0.026854,0.88604,0.03453,0.026854,1.0162,0.026166,0.030524,0.026166,0.074672,0.030524,1.5925,0.21398,-0.003942,0.74673,0.084276,0.068431,0.88174,1.0462,2.049,0.25317,0.65164,0.038997,0.016829,175.3,1
6861,81.45,-315.37,-0.077084,151.52,4.4867,7.7883,-0.059555,-8611.1,211.72,-0.3246,1.0642,0.58005,5.6291,64.841,0.0,-146.66,-0.12487,4.211,-5973.9,-0.89412,0.001219,4.9874,-0.12072,0.96675,-0.28077,-0.12072,0.93968,-0.12072,-0.057575,-0.12072,0.000383,-0.057575,1.6731,0.000383,-0.11923,0.96675,0.000396,-0.061099,0.70957,0.70957,1.724,0.03708,0.32487,-0.037716,-0.077084,225.31,1
6862,0.81206,0.89571,0.18617,55.804,4.0656,0.052398,0.59234,-1742.6,113.11,103.17,0.8111,0.3099,6.6189,55.145,0.35089,-39.071,0.74067,554.15,599.16,-0.22117,0.57653,2.7738,0.34986,0.60941,-0.14984,0.34986,1.2329,0.34986,0.36098,0.34986,0.39059,0.36098,1.8867,0.52765,0.33959,0.47235,0.64093,0.60919,0.52923,0.68279,3.2269,0.074534,0.67561,0.19755,0.18617,91.745,1
6863,16.286,0.16649,0.054812,83.483,6.4047,0.08857,0.2277,357040.0,85.92,1.295,0.94861,0.2354,5.3649,68.034,0.0,14.34,0.23668,23.627,960.1,0.30438,1.2685,3.8531,0.09756,0.39745,0.14061,0.09756,1.0542,0.094069,0.090501,0.094069,0.58597,0.090501,1.7885,0.58597,0.03347,0.39745,1.4743,0.38017,1.3538,1.3538,4.2481,0.3295,1.1642,0.084892,0.05285,81.504,1
6865,99.293,-0.31164,-0.10463,157.3,4.4221,-0.12489,-0.35741,7131.7,90.665,-0.34273,1.1222,0.2484,7.9567,45.873,0.0,-47.554,-0.37535,3.2756,-1298.1,0.88678,1.6853,5.0196,-0.15983,0.42582,0.26986,-0.15983,0.89107,-0.15983,-0.15219,-0.15983,0.51287,-0.15219,1.5647,0.51287,-0.19229,0.42582,1.2044,-0.28118,1.6337,1.6337,4.0258,0.08772,0.53857,-0.078383,-0.10463,101.75,1
6866,65.878,0.28662,0.055426,105.22,4.6093,0.057398,0.51059,12979.0,68.055,0.33906,0.90572,0.18645,8.0129,45.551,0.026897,-17.204,0.47831,6.1173,693.64,1.3567,2.1698,11.221,0.14628,0.45941,0.31911,0.14628,1.1041,0.21317,0.23457,0.21317,0.51035,0.23457,2.6444,0.52408,0.206,0.44568,1.1109,0.52621,1.6647,1.716,5.3633,0.008996,0.74801,0.091599,0.080773,61.638,1
6867,90.218,0.077564,0.020734,116.92,4.094,0.1075,0.0978,2484.9,83.379,0.084183,0.99647,0.22844,13.51,27.017,0.075365,-54.822,0.12499,4.0601,1130.5,0.54908,1.4028,5.2478,0.039659,0.47392,0.20013,0.039659,1.0035,0.054421,0.04635,0.054421,0.5113,0.04635,1.9825,0.54984,-0.052242,0.43539,1.0789,0.32286,1.341,1.4597,4.3776,0.052462,0.37763,0.079998,0.028452,83.085,1
6869,94.922,0.020826,0.006391,156.03,4.3837,0.28393,0.059247,2055.4,151.52,0.025374,0.96845,0.41513,5.6936,64.107,0.0,-74.652,0.006087,3.9705,5827.8,0.22785,1.1097,3.6164,0.008618,0.54215,0.084962,0.008618,1.0326,0.0033,0.032121,0.0033,0.41379,0.032121,1.3506,0.41379,0.001465,0.54215,0.76323,0.062631,1.1567,1.1567,2.4089,0.093404,0.53027,0.02518,0.002447,146.74,1
6870,99.746,0.048338,-0.1463,162.82,3.6168,-0.3655,-0.17438,-1554.7,416.65,-0.40447,1.3236,1.1415,11.851,30.799,0.0,-419.76,-0.093181,2.7647,-41709.0,-0.45488,-1.3334,0.44057,-0.053234,0.54978,-0.37569,-0.053234,0.75552,-0.051229,-0.09587,-0.051229,-1.1013,-0.09587,0.4167,-1.1013,-0.14229,0.54978,-2.0032,-0.008751,0.31665,0.31665,0.87603,0.02141,0.077257,-0.013222,-0.14079,551.48,1
6871,95.9,0.060916,0.01421,137.65,4.5386,0.378,0.021287,668.94,148.26,0.056166,0.96292,0.4062,8.0566,45.304,0.28928,-91.507,0.03633,3.9526,3775.7,0.037504,0.53689,2.3015,0.016878,0.54473,0.019355,0.016878,1.0385,0.016878,0.011596,0.016878,0.27707,0.011596,1.2938,0.35722,-0.024186,0.46458,0.50864,0.096672,0.88839,1.0417,2.4618,0.077509,0.39484,0.044336,0.01421,142.77,1
6872,16.84,0.3461,0.048438,39.974,4.4593,0.068249,0.36568,-1591.0,55.897,1.1302,0.92892,0.15314,15.001,24.331,0.040979,-23.919,0.34049,23.333,823.3,-0.098463,0.86605,6.1881,0.16822,0.51396,-0.055259,0.16822,1.0765,0.16822,0.18794,0.16822,0.48604,0.18794,3.4903,0.50596,0.1283,0.49404,0.94567,0.44334,0.85373,0.88815,6.5299,0.11829,0.58688,0.065611,0.048438,51.924,1
6873,63.479,0.30288,0.03301,143.94,4.42,0.17534,2.5187,7306.0,113.69,0.20285,0.91419,0.31142,4.3175,84.541,0.43748,-13.051,0.14131,6.1452,3108.2,2.3993,1.9593,17.977,0.068702,0.77317,0.27777,-0.002031,2.0812,0.1828,0.14189,0.2261,0.22493,0.13413,2.1302,0.32606,0.13679,0.60646,0.29337,0.11743,1.1436,1.458,3.2111,0.1047,0.66316,0.043626,0.041176,106.36,1
6874,37.252,-0.013122,-0.009064,162.52,5.6321,0.33158,0.032672,-30725.0,213.73,-0.091035,0.97555,0.58557,2.8927,126.18,0.22782,-81.979,-0.020217,10.044,7209.1,-0.10644,0.71519,1.0354,-0.006319,0.508,-0.071672,-0.006319,1.0251,-0.008052,0.016598,-0.008052,0.4816,0.016598,0.71035,0.59131,-0.017175,0.39829,0.94802,0.05063,0.64294,0.82005,1.7077,0.040614,0.64576,0.03689,-0.011549,208.51,1
6875,13.409,1.9071,0.024667,75.253,4.0321,0.18268,4.006,-1049.8,90.603,0.68793,0.97798,0.24425,5.8715,62.165,0.40599,-22.97,0.10347,27.888,2075.7,-0.57909,0.29937,23.145,0.096136,0.94959,-0.097511,0.0,3.8973,0.10357,0.10243,0.096136,0.041122,0.15427,3.8973,0.070876,0.031584,0.92912,0.053086,0.17584,0.87576,0.89505,4.0942,0.030239,0.74464,0.042844,0.024667,87.016,1
6876,23.332,-0.17708,-0.009991,27.379,2.7892,-0.47609,12.989,49.83,28.335,-0.15373,1.0085,0.076986,99.803,3.6572,0.0,-22.027,-0.12764,15.386,-4162.6,0.23961,1.2396,21.971,-0.074176,0.58112,0.080968,0.0,7.4241,-0.06181,-0.063907,-0.090132,0.3771,-0.061778,7.4845,0.41888,-0.087126,0.58112,0.72081,-0.087686,1.1393,1.1393,12.989,0.18102,1.0113,-0.006864,-0.009991,28.57,1
6877,39.956,-0.076107,-0.002474,87.443,3.9505,1.3852,4.1884,2873.0,58.102,-0.022524,0.99287,0.15861,7.7085,47.35,2.2964,-8.5706,-0.003991,9.1038,34585.0,3.4556,1.2822,39.441,-0.009092,0.88042,0.32198,0.0,3.675,0.02644,0.009561,0.079759,0.088981,0.000641,3.714,0.39381,-0.002065,0.58489,0.13569,0.010554,1.03,1.5505,6.3047,0.045219,0.73539,0.002528,-0.000635,58.091,1
6879,120.72,0.55979,-0.54085,243.13,2.5429,-0.20539,0.77231,-229.87,330.41,-1.262,1.1982,0.90324,4.2101,86.696,-0.52518,-255.38,-0.4621,2.3333,-1178.5,-47.592,-98.122,101.56,-0.76,2.3577,-0.6585,-0.74089,1.4052,-0.30119,-0.41246,-0.76,-1.5009,-0.41168,1.5197,-0.64464,-0.44228,1.6447,-0.57585,-0.3097,0.41828,0.59961,1.1071,0.030499,0.39668,-0.51963,-0.54085,427.21,1
6880,247.92,0.06081,0.014578,367.37,4.6703,0.89596,0.029475,-517.0,386.25,0.022214,0.96616,1.0582,2.855,127.84,0.0,-251.79,0.017677,1.5238,14660.0,-0.054273,0.9303,3.8806,0.011514,0.80752,-0.011046,0.011514,1.035,0.014275,0.023801,0.014275,0.18934,0.023801,0.79273,0.18934,0.017972,0.80752,0.23448,0.024897,0.98632,0.98632,0.94499,0.001879,0.34446,0.025455,0.018073,373.18,1
6881,9.65,2.1378,-0.045475,52.628,4.0606,-1.7084,2.4604,-3189.0,92.259,-1.6558,1.031,0.25258,8.5674,42.603,-7.5117,-49.219,-0.17331,36.41,-6853.1,-0.44527,-0.085169,4.0038,-0.11342,1.0531,-0.27738,-0.94625,2.4941,-0.077739,-0.07788,-0.11342,-0.49752,-0.094894,2.5131,0.34548,-0.13521,0.65443,-0.050382,-0.053261,0.35806,0.57616,3.9591,0.026641,0.13131,-0.022488,-0.045475,95.772,1
6882,72.293,0.00074,0.000649,151.1,4.9792,0.2068,1.9764,11093.0,140.2,0.00377,0.91345,0.37813,4.1335,88.304,0.011815,-22.197,0.020712,5.8123,2084.9,0.18356,1.0504,1.1992,0.000493,0.33412,0.11637,0.0,0.7602,0.039223,0.000535,0.027002,0.48048,-0.005938,0.7602,0.67374,-0.052787,0.2497,1.9929,0.17507,1.0956,1.466,2.6446,0.20569,0.94223,0.076944,0.006803,119.89,1
6883,75.293,0.034433,0.0124,105.3,4.5988,0.14023,0.10331,-4185.4,150.04,0.062485,0.96202,0.41108,11.106,32.867,0.24177,-122.22,0.099039,5.0391,1719.2,-0.15873,0.6051,1.6803,0.013837,0.53846,-0.10542,0.013837,1.0395,0.043706,0.055626,0.043706,0.40185,0.055626,1.1816,0.49901,-0.014986,0.4413,0.7463,0.21231,0.62379,0.76112,2.4326,0.031627,0.25932,0.10245,0.039167,144.35,1
6884,39.437,-1.4821,-0.13278,125.32,4.9844,-0.52243,-0.11734,-21224.0,195.85,-1.1565,1.0626,0.53657,4.3757,83.415,1.9299,-117.04,-0.23116,8.7099,-2968.2,-0.34662,0.14491,1.6176,-0.13631,0.76282,-0.21999,-0.13631,0.94108,-0.1353,-0.089506,-0.1353,0.091968,-0.089506,1.0496,0.26946,-0.13101,0.58533,0.12056,-0.12297,0.47894,0.62417,1.8637,0.021984,0.4228,-0.091372,-0.1318,208.11,1
6885,13.368,-0.21016,-0.17211,212.58,4.1725,-0.26712,-0.23978,915.01,181.94,-4.6832,1.0034,0.49846,1.8326,199.17,0.009639,18.645,-0.3441,27.211,-1643.8,0.10598,1.0104,1.2338,-0.12323,0.36378,0.061508,-0.12323,0.9966,-0.12323,-0.087228,-0.12323,0.58637,-0.087228,0.77099,0.59202,-0.12968,0.35813,1.6119,-0.22205,1.1535,1.1717,2.0062,0.007311,1.0983,-0.11281,-0.17211,182.56,1
6886,33.288,-0.076455,-0.03108,86.043,4.5586,-1.1086,-0.11897,7418.0,64.043,-0.33194,1.0267,0.17546,7.0372,51.867,0.0,11.624,-0.14982,10.68,-6032.1,0.40738,1.3095,3.2212,-0.050369,0.29193,0.20496,-0.050369,0.97403,-0.043738,-0.03473,-0.043738,0.6588,-0.03473,1.653,0.6588,-0.060803,0.29193,2.2567,-0.060509,1.7021,1.7021,5.6993,0.39343,1.1823,-0.0109,-0.026988,65.75,1
6887,52.112,0.10634,0.03086,92.282,5.4367,0.080047,0.26124,45702.0,61.749,0.23889,0.90479,0.16918,8.0876,45.131,0.47009,-11.971,0.30709,7.7412,1170.4,0.28922,0.83487,2.8769,0.051322,0.48143,0.16719,0.051322,1.1052,0.078173,0.12577,0.078173,0.48261,0.12577,1.6916,0.70948,0.053807,0.25456,1.0024,0.31185,0.87604,1.6568,5.911,0.005056,0.81284,0.090277,0.047005,55.87,1
6888,34.05,0.40027,-0.1669,58.686,5.021,-0.63331,-0.12517,-134780.0,357.88,-1.6218,1.1031,0.98051,17.279,21.124,0.0,-353.25,-0.1543,9.7173,-4503.9,-1.8462,-0.88041,2.1115,-0.24513,1.5887,-1.2843,-0.24513,0.90651,-0.24513,-0.19886,-0.24513,-0.61242,-0.19886,1.521,-0.61242,-0.31524,1.5887,-0.38549,-0.081041,0.19161,0.19161,1.0199,0.042956,0.096462,-0.087655,-0.1669,394.79,1
6889,12.151,-0.067513,0.017693,111.99,4.1488,0.51373,1.1174,-1792.0,261.01,0.52109,1.0623,0.62709,3.6646,99.601,-0.97973,-41.596,0.036981,29.452,14085.0,-0.88189,-2.7918,10.653,0.027192,1.4028,-0.12723,-0.038694,1.5369,0.10153,0.091019,0.036351,-0.011502,0.056869,1.5369,-0.008165,0.091019,0.98296,-0.28712,0.025914,0.61003,0.87057,1.5947,0.39083,0.81748,0.023652,0.023652,233.45,1
6890,139.38,0.003573,0.003297,202.2,4.5754,0.12392,0.15086,5221.7,139.36,0.009735,0.88672,0.3818,4.6437,78.601,0.45545,-48.889,0.019568,2.9532,2963.4,0.21034,0.83114,0.90093,0.00196,0.45109,0.1388,0.00196,1.1278,0.003939,0.068051,0.003939,0.54848,0.068051,0.59746,0.79829,0.016428,0.20128,1.2159,0.12317,0.75392,1.6896,2.6192,0.053317,0.6894,0.093452,0.006625,123.57,1
6892,28.597,0.30556,0.054633,92.003,3.6864,0.075639,4.4753,1243.0,63.632,0.75551,0.91452,0.17156,5.5633,65.609,0.22077,8.9011,0.43864,13.829,957.78,0.76918,1.3954,7.8045,0.14186,0.53552,0.25592,0.001042,2.5967,0.22431,0.21227,0.21886,0.35722,0.23821,2.6206,0.56678,0.18854,0.41116,0.86697,0.38109,1.2457,1.6224,5.8289,0.030541,0.48723,0.078593,0.069455,57.795,1
6893,9.8778,0.2289,0.018973,42.915,4.4673,0.15117,0.11751,-3151.0,59.934,0.72433,0.96792,0.1642,10.943,33.354,1.4824,-25.193,0.16669,38.176,1881.6,-0.15982,0.3377,4.074,0.051957,0.77172,-0.10743,0.051957,1.0331,0.072549,0.090686,0.072549,0.22699,0.090686,2.7491,0.56348,0.013535,0.43522,0.29413,0.19398,0.42477,0.75317,6.0901,0.013395,0.58836,0.054667,0.026493,58.011,1
6894,80.123,0.018698,0.00363,117.57,4.5221,0.36717,0.04302,-7064.0,206.79,0.017173,0.96293,0.56654,9.0299,40.421,1.2652,-166.44,0.018968,4.7309,6124.3,-0.31808,0.29048,1.4963,0.003625,0.79015,-0.21231,0.003625,1.0385,0.010335,0.033993,0.010335,0.19389,0.033993,1.0439,0.4392,-0.002765,0.54484,0.24538,0.059599,0.42084,0.61033,1.7651,0.019859,0.22286,0.047152,0.010348,199.12,1
6895,66.979,-0.085615,-0.02,164.33,3.5266,1.2636,2.3138,1027.0,88.476,-0.10544,1.0043,0.23891,3.8384,95.092,0.43575,6.3828,-0.080984,5.2719,217720.0,0.9219,1.0359,4.4345,-0.029387,0.65645,0.30547,0.0,1.4694,-0.006651,-0.013171,-0.046645,0.12017,-0.02776,1.5123,0.49282,-0.043659,0.36288,0.52288,0.001677,1.0181,1.8418,4.1856,0.018811,0.78689,0.000749,-0.02,90.142,1
6896,22.853,-1.2879,-0.55488,69.875,5.0371,-0.10623,-0.43344,-61207.0,270.76,-6.3784,1.3894,0.7418,9.5745,38.122,0.0,-263.48,-0.53836,11.495,-880.8,-0.64868,0.33564,0.77903,-0.37449,0.69563,-0.56199,-0.37449,0.71971,-0.37449,-0.30151,-0.37449,0.29079,-0.30151,0.72931,0.29079,-0.38774,0.69563,0.41802,-0.41439,0.19212,0.19212,1.3481,0.006378,0.10771,-0.42711,-0.55488,376.2,1
6897,113.95,-0.089689,-0.062791,138.99,4.2374,-0.89369,-0.23417,552.58,120.34,-0.18411,1.0924,0.3297,25.167,14.503,0.23814,-116.31,-0.17434,2.9321,4666.7,0.04707,0.82477,1.1781,-0.050274,0.42186,0.03199,-0.050274,0.91539,-0.050274,-0.098789,-0.050274,0.56054,-0.098789,1.0369,0.69403,-0.18206,0.28838,1.3287,0.078214,0.75941,1.1109,3.0331,0.0537,0.16402,0.041211,-0.062791,131.46,1
6898,17.271,0.23889,0.0231,87.272,4.0117,0.17879,3.526,1365.0,84.438,0.50187,0.96295,0.231,5.1794,70.471,0.51613,0.96317,0.12655,21.726,2350.7,0.50332,0.98304,10.166,0.061995,0.74039,0.13287,0.0,2.6837,0.10038,0.099387,0.076314,0.084299,0.076939,2.711,0.39346,0.060739,0.60304,0.35051,0.15527,0.99395,1.2203,4.329,0.15626,0.3611,0.042836,0.028436,82.016,1
6899,18.846,0.68608,0.012244,47.644,3.7597,0.19907,0.074265,-2093.3,97.333,0.2476,0.95769,0.26667,12.333,29.595,1.978,-63.048,0.047943,20.223,2744.2,-0.6719,0.10606,5.943,0.039421,0.9359,-0.36401,0.039421,1.0442,0.039421,0.069504,0.039421,0.057459,0.069504,3.2361,0.17111,-0.015555,0.82225,0.061394,0.13301,0.48962,0.5573,3.75,0.046169,0.36367,0.038662,0.012244,93.214,1
6900,6.3594,0.042556,0.002393,41.76,2.7372,0.18063,8.8119,58.52,41.91,0.13846,0.98999,0.11348,10.295,35.453,0.0,-0.30642,0.06836,57.871,2170.8,0.47438,1.4744,26.224,0.014176,0.66686,0.10718,-0.000201,5.925,0.060807,0.056521,0.045587,0.21224,0.11575,5.9357,0.33312,-0.010018,0.66686,0.49953,0.16814,1.1607,1.1607,8.8119,0.14419,0.29772,0.018924,0.007694,41.081,1
6901,15.08,-3.5405,-1.5779,66.585,4.3063,-0.42224,0.49823,-102.0,112.9,-26.921,1.3875,0.30039,8.0768,45.191,5.4051,-25.824,-3.7027,17.061,-746.46,-0.005754,0.15456,0.3468,-0.47916,0.86466,-0.005038,-0.12635,0.30366,-0.12032,-0.12462,-0.47916,-0.36106,-0.11464,0.31049,0.86684,-0.18097,0.12941,0.15652,-0.48898,0.14384,0.96107,3.329,0.533,0.67054,-1.3923,-1.5779,155.55,1
6902,49.782,0.098666,0.01449,72.763,3.3932,0.1161,0.12267,314.0,62.371,0.10824,0.98154,0.17088,15.272,23.9,0.2123,-34.605,0.11705,7.4698,1408.1,0.32387,1.0748,7.3181,0.041573,0.57065,0.12697,0.041573,1.0188,0.056324,0.07,0.056324,0.42135,0.07,2.9066,0.5108,-0.021601,0.4812,0.73837,0.25922,1.0657,1.2639,5.8521,0.075303,0.4657,0.05156,0.019632,61.219,1
